part_num,manufacturer,TNVED,concat_str,path_ds,id_path
MC12093DG,ON SEMICONDUCTOR,8542399010,MC12093DG ON SEMICONDUCTOR,M:\DataSheet\021c9d19-e33e-11ec-96e1-f8bc12505841.pdf,021c9d19-e33e-11ec-96e1-f8bc12505841
ADM483EARZ-REEL,ANALOG DEVICES,8542399010,ADM483EARZ-REEL ANALOG DEVICES,M:\DataSheet\1ce7b688-6988-11ed-96e9-f8bc12505841.pdf,1ce7b688-6988-11ed-96e9-f8bc12505841
ADA4891-1ARZ,ANALOG DEVICES,8542339000,ADA4891-1ARZ ANALOG DEVICES,M:\DataSheet\571a1021-b115-11ee-96f7-f8bc12505841.pdf,571a1021-b115-11ee-96f7-f8bc12505841
AD8694ARZ,ANALOG DEVICES,8542339000,AD8694ARZ ANALOG DEVICES,M:\DataSheet\5b2bb805-b114-11ee-96f7-f8bc12505841.pdf,5b2bb805-b114-11ee-96f7-f8bc12505841
PGA112AIDGSR,TEXAS INSTRUMENTS,8542339000,PGA112AIDGSR TEXAS INSTRUMENTS,M:\DataSheet\864ee8ef-af8d-11ee-96f7-f8bc12505841.pdf,864ee8ef-af8d-11ee-96f7-f8bc12505841
TC1262-3.3VDBTR,MICROCHIP TECHNOLOGY,8542399010,TC1262-3.3VDBTR MICROCHIP TECHNOLOGY,M:\DataSheet\1b23631b-b116-11ee-96f7-f8bc12505841.pdf,1b23631b-b116-11ee-96f7-f8bc12505841
MVCO74J-7,BOWEI INTEGRATED CIRCUITS,8542393000,MVCO74J-7 BOWEI INTEGRATED CIRCUITS,M:\DataSheet\eeee0231-09f7-11ee-96f2-f8bc12505841.pdf,eeee0231-09f7-11ee-96f2-f8bc12505841
MVCO90J-7,BOWEI INTEGRATED CIRCUITS,8542393000,MVCO90J-7 BOWEI INTEGRATED CIRCUITS,M:\DataSheet\d868c337-09f5-11ee-96f2-f8bc12505841.pdf,d868c337-09f5-11ee-96f2-f8bc12505841
GRM2195C1H512JA01D,MURATA ELECTRONICS,8532240000,GRM2195C1H512JA01D MURATA ELECTRONICS,M:\DataSheet\2f359e2c-434c-11ee-96f2-f8bc12505841.pdf,2f359e2c-434c-11ee-96f2-f8bc12505841
AS130-026A,"XUYI OUGE ELECTRONIC CO.,LTD.",8504901100,"AS130-026A XUYI OUGE ELECTRONIC CO.,LTD.",M:\DataSheet\6761ad65-b136-11ee-96f7-f8bc12505841.xls,6761ad65-b136-11ee-96f7-f8bc12505841
ETD59 Clip,"XUYI OUGE ELECTRONIC CO.,LTD.",8504901700,"ETD59 CLIP XUYI OUGE ELECTRONIC CO.,LTD.",M:\DataSheet\6d4ddf24-244e-11ed-96e5-f8bc12505841.pdf,6d4ddf24-244e-11ed-96e5-f8bc12505841
ETD54 OGP44 Ferrite Core,"XUYI OUGE ELECTRONIC CO.,LTD.",8504901100,"ETD54 OGP44 FERRITE CORE XUYI OUGE ELECTRONIC CO.,LTD.",M:\DataSheet\6e96f5e7-b135-11ee-96f7-f8bc12505841.doc,6e96f5e7-b135-11ee-96f7-f8bc12505841
EC59.8/62/21.7 OGP44 ferrite core,"XUYI OUGE ELECTRONIC CO.,LTD.",8504901100,"EC59.8/62/21.7 OGP44 FERRITE CORE XUYI OUGE ELECTRONIC CO.,LTD.",M:\DataSheet\4c76a813-b136-11ee-96f7-f8bc12505841.doc,4c76a813-b136-11ee-96f7-f8bc12505841
ETD54 clip,"XUYI OUGE ELECTRONIC CO.,LTD.",8504901700,"ETD54 CLIP XUYI OUGE ELECTRONIC CO.,LTD.",M:\DataSheet\2d2d210c-b12a-11ee-96f7-f8bc12505841.pdf,2d2d210c-b12a-11ee-96f7-f8bc12505841
ETD5401 Bobbin,"XUYI OUGE ELECTRONIC CO.,LTD.",8504901700,"ETD5401 BOBBIN XUYI OUGE ELECTRONIC CO.,LTD.",M:\DataSheet\fc9f0c12-b129-11ee-96f7-f8bc12505841.pdf,fc9f0c12-b129-11ee-96f7-f8bc12505841
PMR100HZPFV2L00,ROHM SEMICONDUCTOR,8533100000,PMR100HZPFV2L00 ROHM SEMICONDUCTOR,M:\DataSheet\a8a126cc-b6c5-11ee-96f7-f8bc12505841.pdf,a8a126cc-b6c5-11ee-96f7-f8bc12505841
TP-PBS-060-H273W22-L5/5G,DECIGN,8536693000,TP-PBS-060-H273W22-L5/5G DECIGN,M:\DataSheet\25a0981b-9f38-11ee-96f7-f8bc12505841.pdf,25a0981b-9f38-11ee-96f7-f8bc12505841
TP-PBH-060-H383W22-L5/5E,DECIGN,8536693000,TP-PBH-060-H383W22-L5/5E DECIGN,M:\DataSheet\27896f5a-9f38-11ee-96f7-f8bc12505841.pdf,27896f5a-9f38-11ee-96f7-f8bc12505841
PGL12G-6ILPG144,"SHENZHEN PANGO MICROSYSTEMS CO.,LTD",8542399010,"PGL12G-6ILPG144 SHENZHEN PANGO MICROSYSTEMS CO.,LTD",M:\DataSheet\cc3d1b5a-9b06-11ee-96f7-f8bc12505841.pdf,cc3d1b5a-9b06-11ee-96f7-f8bc12505841
76-3.25KEF0.35-380KEM0.003-111,XIAMEN LEPTON TECHNOLOGY,3818001000,76-3.25KEF0.35-380KEM0.003-111 XIAMEN LEPTON TECHNOLOGY,M:\DataSheet\081c32bb-e686-11ee-96f7-f8bc12505841.docx,081c32bb-e686-11ee-96f7-f8bc12505841
76-15KEF4.0-380KEM0.003-111,XIAMEN LEPTON TECHNOLOGY,3818001000,76-15KEF4.0-380KEM0.003-111 XIAMEN LEPTON TECHNOLOGY,M:\DataSheet\fdc3357b-e685-11ee-96f7-f8bc12505841.docx,fdc3357b-e685-11ee-96f7-f8bc12505841
VS-10BQ100-M3/5BT,VISHAY,8541100009,VS-10BQ100-M3/5BT VISHAY,M:\DataSheet\2bb3300d-5aaf-11ed-96e8-f8bc12505841.pdf,2bb3300d-5aaf-11ed-96e8-f8bc12505841
ER8-40S-0.8SV-7H,HIROSECONNECTOR,8536693000,ER8-40S-0.8SV-7H HIROSECONNECTOR,M:\DataSheet\f5fb8dc8-0633-11ec-96db-f8bc12505841.pdf,f5fb8dc8-0633-11ec-96db-f8bc12505841
ER8-40P-0.8SV-5H,HIROSECONNECTOR,8536693000,ER8-40P-0.8SV-5H HIROSECONNECTOR,M:\DataSheet\ff376b37-40fb-11ee-96f2-f8bc12505841.pdf,ff376b37-40fb-11ee-96f2-f8bc12505841
1GSBH510D1250-01,BM-CAPACITOR,8532250000,1GSBH510D1250-01 BM-CAPACITOR,M:\DataSheet\e4fc7d2a-ebf0-11ec-96e1-f8bc12505841.pdf,e4fc7d2a-ebf0-11ec-96e1-f8bc12505841
B23G474J630DC-002,BM-CAPACITOR,8532250000,B23G474J630DC-002 BM-CAPACITOR,M:\DataSheet\d0be7d9b-8517-11ee-96f6-f8bc12505841.pdf,d0be7d9b-8517-11ee-96f6-f8bc12505841
R04A-37PI-2650,"SUNKYE INTERNATIONAL CO., LTD",8536699008,"R04A-37PI-2650 SUNKYE INTERNATIONAL CO., LTD",M:\DataSheet\74045d64-966a-11ed-96ea-f8bc12505841.pdf,74045d64-966a-11ed-96ea-f8bc12505841
RU102M400R800E50,CAPXON,8532220000,RU102M400R800E50 CAPXON,M:\DataSheet\080b7cf5-35c9-11ed-96e6-f8bc12505841.pdf,080b7cf5-35c9-11ed-96e6-f8bc12505841
ZH221M100I250A,CAPXON,8532220000,ZH221M100I250A CAPXON,M:\DataSheet\dc576e74-98bd-11ee-96f7-f8bc12505841.pdf,dc576e74-98bd-11ee-96f7-f8bc12505841
LPJG27037A4-MGNL,LINK-PP,8536693000,LPJG27037A4-MGNL LINK-PP,M:\DataSheet\96984a14-e340-11ec-96e1-f8bc12505841.pdf,96984a14-e340-11ec-96e1-f8bc12505841
LPJE106-0AG-MGNL,LINK-PP,8536693000,LPJE106-0AG-MGNL LINK-PP,M:\DataSheet\62f777a4-ed3e-11ec-96e1-f8bc12505841.pdf,62f777a4-ed3e-11ec-96e1-f8bc12505841
TP-SS2-012-H70/0F-55/11B,DECIGN,8536693000,TP-SS2-012-H70/0F-55/11B DECIGN,M:\DataSheet\779ab4aa-9439-11ee-96f7-f8bc12505841.pdf,779ab4aa-9439-11ee-96f7-f8bc12505841
PHNA-A700-211-95-9,DECIGN,8536693000,PHNA-A700-211-95-9 DECIGN,M:\DataSheet\6f957c0d-a0cb-11ee-96f7-f8bc12505841.pdf,6f957c0d-a0cb-11ee-96f7-f8bc12505841
PHNA-A700-203-95-9B,DECIGN,8536693000,PHNA-A700-203-95-9B DECIGN,M:\DataSheet\75c987ce-a0cb-11ee-96f7-f8bc12505841.pdf,75c987ce-a0cb-11ee-96f7-f8bc12505841
PHNA-A700-205-95-9B,DECIGN,8536693000,PHNA-A700-205-95-9B DECIGN,M:\DataSheet\75c98776-a0cb-11ee-96f7-f8bc12505841.pdf,75c98776-a0cb-11ee-96f7-f8bc12505841
TP-SL2-006-S116/01-55,DECIGN,8536693000,TP-SL2-006-S116/01-55 DECIGN,M:\DataSheet\86f1723b-a2e8-11ee-96f7-f8bc12505841.pdf,86f1723b-a2e8-11ee-96f7-f8bc12505841
TP-SL2-022-S116/01-55,DECIGN,8536693000,TP-SL2-022-S116/01-55 DECIGN,M:\DataSheet\8d61175c-a2e8-11ee-96f7-f8bc12505841.pdf,8d61175c-a2e8-11ee-96f7-f8bc12505841
SZM-2166Z,RFMD,8542339000,SZM-2166Z RFMD,M:\DataSheet\e8c29d9d-4330-11ee-96f2-f8bc12505841.pdf,e8c29d9d-4330-11ee-96f2-f8bc12505841
"BZX84J-B3V3,115",NEXPERIA,8541100009,"BZX84J-B3V3,115 NEXPERIA",M:\DataSheet\5b6b3ee4-6cb8-11ed-96e9-f8bc12505841.pdf,5b6b3ee4-6cb8-11ed-96e9-f8bc12505841
LFCN-1700+,MINI-CIRCUITS,8529108000,LFCN-1700+ MINI-CIRCUITS,M:\DataSheet\8fb99b46-53ca-11ee-96f4-f8bc12505841.pdf,8fb99b46-53ca-11ee-96f4-f8bc12505841
HFCN-440+,MINI-CIRCUITS,8529108000,HFCN-440+ MINI-CIRCUITS,M:\DataSheet\7d2fa71b-4343-11ee-96f2-f8bc12505841.pdf,7d2fa71b-4343-11ee-96f2-f8bc12505841
SN74LV1T34DCKR,TEXAS INSTRUMENTS,8542399010,SN74LV1T34DCKR TEXAS INSTRUMENTS,M:\DataSheet\9ca9d00c-6998-11ed-96e9-f8bc12505841.pdf,9ca9d00c-6998-11ed-96e9-f8bc12505841
ADL5536ARKZ-R7,ANALOG DEVICES,8542339000,ADL5536ARKZ-R7 ANALOG DEVICES,M:\DataSheet\058a5593-7f7f-11ed-96ea-f8bc12505841.pdf,058a5593-7f7f-11ed-96ea-f8bc12505841
ADC08200CIMT/NOPB,TEXAS INSTRUMENTS,8542399010,ADC08200CIMT/NOPB TEXAS INSTRUMENTS,M:\DataSheet\79fe6ace-a0bb-11ee-96f7-f8bc12505841.pdf,79fe6ace-a0bb-11ee-96f7-f8bc12505841
CSD16301Q2,TEXAS INSTRUMENTS,8541290000,CSD16301Q2 TEXAS INSTRUMENTS,M:\DataSheet\51deb412-fa35-11ed-96f1-f8bc12505841.pdf,51deb412-fa35-11ed-96f1-f8bc12505841
MADRCC0005,M/A-COM,8542399010,MADRCC0005 M/A-COM,M:\DataSheet\dc4bc1f2-e7e7-11ec-96e1-f8bc12505841.pdf,dc4bc1f2-e7e7-11ec-96e1-f8bc12505841
IR2153PBF,INFINEON TECHNOLOGIES,8542399010,IR2153PBF INFINEON TECHNOLOGIES,M:\DataSheet\8e062753-458c-11ee-96f2-f8bc12505841.pdf,8e062753-458c-11ee-96f2-f8bc12505841
MSMP13A-M3/89A,VISHAY,8541100009,MSMP13A-M3/89A VISHAY,M:\DataSheet\8a382ffd-b60e-11ee-96f7-f8bc12505841.pdf,8a382ffd-b60e-11ee-96f7-f8bc12505841
6SVPE220M,PANASONIC,8532220000,6SVPE220M PANASONIC,M:\DataSheet\8a7f1cad-b69e-11ee-96f7-f8bc12505841.pdf,8a7f1cad-b69e-11ee-96f7-f8bc12505841
XAL1010-102ME,COILCRAFT,8504509500,XAL1010-102ME COILCRAFT,M:\DataSheet\56c2fcf1-afa1-11ee-96f7-f8bc12505841.pdf,56c2fcf1-afa1-11ee-96f7-f8bc12505841
C0603C102J5GAC7411,KEMET ELECTRONICS,8532240000,C0603C102J5GAC7411 KEMET ELECTRONICS,M:\DataSheet\04d29583-b6ab-11ee-96f7-f8bc12505841.pdf,04d29583-b6ab-11ee-96f7-f8bc12505841
SJ-43515TS,CUI INCORPORATED,8536693000,SJ-43515TS CUI INCORPORATED,M:\DataSheet\dcf15b6f-b610-11ee-96f7-f8bc12505841.pdf,dcf15b6f-b610-11ee-96f7-f8bc12505841
2129320-3,TE CONNECTIVITY,8536693000,2129320-3 TE CONNECTIVITY,M:\DataSheet\b7ecc180-a61c-11ee-96f7-f8bc12505841.pdf,b7ecc180-a61c-11ee-96f7-f8bc12505841
NUF2042XV6T1G,ON SEMICONDUCTOR,8542399010,NUF2042XV6T1G ON SEMICONDUCTOR,M:\DataSheet\5d76a3d5-1c95-11ed-96e5-f8bc12505841.pdf,5d76a3d5-1c95-11ed-96e5-f8bc12505841
TSOP75236TT,VISHAY,8542393000,TSOP75236TT VISHAY,M:\DataSheet\376df384-2864-11ed-96e6-f8bc12505841.pdf,376df384-2864-11ed-96e6-f8bc12505841
SFI1206ML180A-LF,SFI ELECTRONICS,8533401000,SFI1206ML180A-LF SFI ELECTRONICS,M:\DataSheet\b16f9fbb-bc3f-11ee-96f7-f8bc12505841.pdf,b16f9fbb-bc3f-11ee-96f7-f8bc12505841
TFM322512ALMAR22MTAA,TDK,8504509500,TFM322512ALMAR22MTAA TDK,M:\DataSheet\e88222b5-b6a5-11ee-96f7-f8bc12505841.pdf,e88222b5-b6a5-11ee-96f7-f8bc12505841
ERB-RD0R50X,PANASONIC,8536101000,ERB-RD0R50X PANASONIC,M:\DataSheet\3657a908-b69d-11ee-96f7-f8bc12505841.pdf,3657a908-b69d-11ee-96f7-f8bc12505841
MEKK2016TR47M,TAIYO YUDEN,8504509500,MEKK2016TR47M TAIYO YUDEN,M:\DataSheet\7af7e995-b6a8-11ee-96f7-f8bc12505841.pdf,7af7e995-b6a8-11ee-96f7-f8bc12505841
ERB-RD1R00X,PANASONIC INDUSTRIAL,8536101000,ERB-RD1R00X PANASONIC INDUSTRIAL,M:\DataSheet\e6eb29fe-b6a7-11ee-96f7-f8bc12505841.pdf,e6eb29fe-b6a7-11ee-96f7-f8bc12505841
MTFC32GAPALBH-AIT,MICRON TECHNOLOGY,8542326900,MTFC32GAPALBH-AIT MICRON TECHNOLOGY,M:\DataSheet\d26ce64a-9a6c-11ee-96f7-f8bc12505841.pdf,d26ce64a-9a6c-11ee-96f7-f8bc12505841
IRF7416PBF,INFINEON TECHNOLOGIES,8541290000,IRF7416PBF INFINEON TECHNOLOGIES,M:\DataSheet\c87db1ce-50aa-11ee-96f3-f8bc12505841.pdf,c87db1ce-50aa-11ee-96f3-f8bc12505841
IR2128SPBF,INTERNATIONAL RECTIFIER,8542399010,IR2128SPBF INTERNATIONAL RECTIFIER,M:\DataSheet\cdfbbe41-ddd2-11ed-96f0-f8bc12505841.pdf,cdfbbe41-ddd2-11ed-96f0-f8bc12505841
ADA4622-2ARZ-RL,ANALOG DEVICES,8542339000,ADA4622-2ARZ-RL ANALOG DEVICES,M:\DataSheet\7dceefd4-f491-11ed-96f1-f8bc12505841.pdf,7dceefd4-f491-11ed-96f1-f8bc12505841
FM25V20A-G,CYPRESS SEMICONDUCTORS,8542329000,FM25V20A-G CYPRESS SEMICONDUCTORS,M:\DataSheet\ee5f0dea-4275-11ee-96f2-f8bc12505841.pdf,ee5f0dea-4275-11ee-96f2-f8bc12505841
DDZ9693S-7,DIODES INCORPORATED,8541100009,DDZ9693S-7 DIODES INCORPORATED,M:\DataSheet\b0e6c566-b5fa-11ee-96f7-f8bc12505841.pdf,b0e6c566-b5fa-11ee-96f7-f8bc12505841
AL5812FF-7,DIODES INCORPORATED,8542399010,AL5812FF-7 DIODES INCORPORATED,M:\DataSheet\1f1f618b-b380-11ee-96f7-f8bc12505841.pdf,1f1f618b-b380-11ee-96f7-f8bc12505841
691323100002,WURTH,8536693000,691323100002 WURTH,M:\DataSheet\179659ad-f221-11ec-96e2-f8bc12505841.pdf,179659ad-f221-11ec-96e2-f8bc12505841
TMP451HQDQWRQ1,TEXAS INSTRUMENTS,8542393000,TMP451HQDQWRQ1 TEXAS INSTRUMENTS,M:\DataSheet\b9f4c800-f859-11ec-96e4-f8bc12505841.pdf,b9f4c800-f859-11ec-96e4-f8bc12505841
PMR100HZPFV1L00,ROHM,8533100000,PMR100HZPFV1L00 ROHM,M:\DataSheet\8a36e890-e067-11ee-96f7-f8bc12505841.pdf,8a36e890-e067-11ee-96f7-f8bc12505841
LMR62014XMF/NOPB,TEXAS INSTRUMENTS,8542399010,LMR62014XMF/NOPB TEXAS INSTRUMENTS,M:\DataSheet\b64ecd35-ecb1-11ec-96e1-f8bc12505841.pdf,b64ecd35-ecb1-11ec-96e1-f8bc12505841
TPS563208DDCR,TEXAS INSTRUMENTS,8542399010,TPS563208DDCR TEXAS INSTRUMENTS,M:\DataSheet\9e52e09c-a88c-11ed-96ed-f8bc12505841.pdf,9e52e09c-a88c-11ed-96ed-f8bc12505841
LTC4367HMS8#PBF,ANALOG DEVICES,8542399010,LTC4367HMS8#PBF ANALOG DEVICES,M:\DataSheet\242b47e9-5919-11ee-96f4-f8bc12505841.pdf,242b47e9-5919-11ee-96f4-f8bc12505841
TXB0106RGYR,TEXAS INSTRUMENTS,8542399010,TXB0106RGYR TEXAS INSTRUMENTS,M:\DataSheet\2c202171-aef1-11ee-96f7-f8bc12505841.pdf,2c202171-aef1-11ee-96f7-f8bc12505841
1888247-2,TE CONNECTIVITY,8536693000,1888247-2 TE CONNECTIVITY,M:\DataSheet\f02ccaff-a097-11ed-96ed-f8bc12505841.pdf,f02ccaff-a097-11ed-96ed-f8bc12505841
20900003,RECOM,7616999008,20900003 RECOM,M:\DataSheet\2be1047b-3dde-11ee-96f2-f8bc12505841.pdf,2be1047b-3dde-11ee-96f2-f8bc12505841
DS125DF111SQE,TEXAS INSTRUMENTS,8542399010,DS125DF111SQE TEXAS INSTRUMENTS,M:\DataSheet\e5a971a1-ebc2-11ec-96e1-f8bc12505841.pdf,e5a971a1-ebc2-11ec-96e1-f8bc12505841
BUK7K29-100EX,NEXPERIA,8541290000,BUK7K29-100EX NEXPERIA,M:\DataSheet\85d4f146-afc2-11ee-96f7-f8bc12505841.pdf,85d4f146-afc2-11ee-96f7-f8bc12505841
LI30-20B24PR2,MORNSUN,8504408300,LI30-20B24PR2 MORNSUN,M:\DataSheet\15f03260-417d-11ee-96f2-f8bc12505841.pdf,15f03260-417d-11ee-96f2-f8bc12505841
EEHZA1J820P,PANASONIC,8532220000,EEHZA1J820P PANASONIC,M:\DataSheet\306fa4b3-3b5e-11ee-96f2-f8bc12505841.pdf,306fa4b3-3b5e-11ee-96f2-f8bc12505841
AS4C512M8D3LC-12BIN,ALLIANCE MEMORY INC.,8542323900,AS4C512M8D3LC-12BIN ALLIANCE MEMORY INC.,M:\DataSheet\a5b349b9-98ba-11ee-96f7-f8bc12505841.pdf,a5b349b9-98ba-11ee-96f7-f8bc12505841
SBB-5089Z,"QORVO, INC.",8542339000,"SBB-5089Z QORVO, INC.",M:\DataSheet\4d57fdcb-901c-11ed-96ea-f8bc12505841.pdf,4d57fdcb-901c-11ed-96ea-f8bc12505841
TA0980A,"TAI-SAW TECHNOLOGY CO., LTD.",8541600000,"TA0980A TAI-SAW TECHNOLOGY CO., LTD.",M:\DataSheet\368e4d3b-6f1d-11ed-96e9-f8bc12505841.pdf,368e4d3b-6f1d-11ed-96e9-f8bc12505841
LPC1778FBD208K,NXP,8542319010,LPC1778FBD208K NXP,M:\DataSheet\42e61b9d-aef1-11ee-96f7-f8bc12505841.pdf,42e61b9d-aef1-11ee-96f7-f8bc12505841
LM7321MFE/NOPB,TEXAS INSTRUMENTS,8542339000,LM7321MFE/NOPB TEXAS INSTRUMENTS,M:\DataSheet\0f9735de-3b1a-11ed-96e6-f8bc12505841.pdf,0f9735de-3b1a-11ed-96e6-f8bc12505841
XCKU035-1FFVA1156C,XILINX,8542399010,XCKU035-1FFVA1156C XILINX,M:\DataSheet\55d1fd7b-fbbf-11ed-96f1-f8bc12505841.pdf,55d1fd7b-fbbf-11ed-96f1-f8bc12505841
"TLP2361(TPL,E(T",TOSHIBA,8541420000,"TLP2361(TPL,E(T TOSHIBA",M:\DataSheet\330cb612-b096-11ee-96f7-f8bc12505841.pdf,330cb612-b096-11ee-96f7-f8bc12505841
CL21B104KCFNNNE,SAMSUNG,8532240000,CL21B104KCFNNNE SAMSUNG,M:\DataSheet\4414c287-f6d3-11ec-96e4-f8bc12505841.pdf,4414c287-f6d3-11ec-96e4-f8bc12505841
MP4575GF,MONOLITHIC POWER SYSTEMS,8542399010,MP4575GF MONOLITHIC POWER SYSTEMS,M:\DataSheet\1b8b4100-b120-11ee-96f7-f8bc12505841.pdf,1b8b4100-b120-11ee-96f7-f8bc12505841
PCF8523TK/1,NXP,8542399010,PCF8523TK/1 NXP,M:\DataSheet\4a0e36f7-aee8-11ee-96f7-f8bc12505841.pdf,4a0e36f7-aee8-11ee-96f7-f8bc12505841
MT25QU01GBBB8E12-0AAT,MICRON TECHNOLOGY,8542326900,MT25QU01GBBB8E12-0AAT MICRON TECHNOLOGY,M:\DataSheet\7b3fc6ca-a577-11ee-96f7-f8bc12505841.pdf,7b3fc6ca-a577-11ee-96f7-f8bc12505841
UK271M450O350AP6,CAPXON,8532220000,UK271M450O350AP6 CAPXON,M:\DataSheet\7f8647f8-4dfd-11ed-96e6-f8bc12505841.pdf,7f8647f8-4dfd-11ed-96e6-f8bc12505841
AMC1100DWVR,TEXAS INSTRUMENTS,8542339000,AMC1100DWVR TEXAS INSTRUMENTS,M:\DataSheet\9791524e-1e03-11ed-96e5-f8bc12505841.pdf,9791524e-1e03-11ed-96e5-f8bc12505841
DG-Z6-60-976-105-VBG,DOGAIN,8541410009,DG-Z6-60-976-105-VBG DOGAIN,M:\DataSheet\c09c4804-a557-11ee-96f7-f8bc12505841.pdf,c09c4804-a557-11ee-96f7-f8bc12505841
RX103M450XA70E67HW,CAPXON,8532220000,RX103M450XA70E67HW CAPXON,M:\DataSheet\d0c23026-3f03-11ed-96e6-f8bc12505841.pdf,d0c23026-3f03-11ed-96e6-f8bc12505841
CR95HF-VMD5T,ST MICROELECTRONICS,8542399010,CR95HF-VMD5T ST MICROELECTRONICS,M:\DataSheet\93ca356e-c3e8-11ed-96ed-f8bc12505841.pdf,93ca356e-c3e8-11ed-96ed-f8bc12505841
LMV321LICT,ST MICROELECTRONICS,8542339000,LMV321LICT ST MICROELECTRONICS,M:\DataSheet\ea0e5b55-dd00-11ed-96f0-f8bc12505841.pdf,ea0e5b55-dd00-11ed-96f0-f8bc12505841
MLPF-WB-01E3,ST MICROELECTRONICS,8529108000,MLPF-WB-01E3 ST MICROELECTRONICS,M:\DataSheet\ccdd0432-d3a6-11ed-96ef-f8bc12505841.pdf,ccdd0432-d3a6-11ed-96ef-f8bc12505841
LDS3985M33R,ST MICROELECTRONICS,8542399010,LDS3985M33R ST MICROELECTRONICS,M:\DataSheet\011bf63a-8a0d-11ee-96f7-f8bc12505841.pdf,011bf63a-8a0d-11ee-96f7-f8bc12505841
OP285GSZ-REEL7,ANALOG DEVICES,8542339000,OP285GSZ-REEL7 ANALOG DEVICES,M:\DataSheet\c0ae37d9-3699-11ee-96f2-f8bc12505841.pdf,c0ae37d9-3699-11ee-96f2-f8bc12505841
3098,KEYSTONE,8536908500,3098 KEYSTONE,M:\DataSheet\248fa55d-a61e-11ee-96f7-f8bc12505841.pdf,248fa55d-a61e-11ee-96f7-f8bc12505841
LMV331IDCKT,TEXAS INSTRUMENTS,8542339000,LMV331IDCKT TEXAS INSTRUMENTS,M:\DataSheet\bfb7eb65-d2fe-11ed-96ef-f8bc12505841.pdf,bfb7eb65-d2fe-11ed-96ef-f8bc12505841
XRCGB32M000F1H00R0,MURATA ELECTRONICS,8541600000,XRCGB32M000F1H00R0 MURATA ELECTRONICS,M:\DataSheet\732589e0-cec7-11ed-96ef-f8bc12505841.pdf,732589e0-cec7-11ed-96ef-f8bc12505841
LMV331IDCKR,TEXAS INSTRUMENTS,8542339000,LMV331IDCKR TEXAS INSTRUMENTS,M:\DataSheet\fbeb6412-a4b5-11ee-96f7-f8bc12505841.pdf,fbeb6412-a4b5-11ee-96f7-f8bc12505841
FSMD010-1206,FUZETEC TECHNOLOGY,8536302000,FSMD010-1206 FUZETEC TECHNOLOGY,M:\DataSheet\11e1ba95-c6f5-11ed-96ed-f8bc12505841.pdf,11e1ba95-c6f5-11ed-96ed-f8bc12505841
SL353LT,HONEYWELL,8542393000,SL353LT HONEYWELL,M:\DataSheet\9caf7faa-c967-11ed-96ee-f8bc12505841.pdf,9caf7faa-c967-11ed-96ee-f8bc12505841
NCV551SN33T1G,ON SEMICONDUCTOR,8542399010,NCV551SN33T1G ON SEMICONDUCTOR,M:\DataSheet\a723c760-c3e7-11ed-96ed-f8bc12505841.pdf,a723c760-c3e7-11ed-96ed-f8bc12505841
742792042,WURTH,8504509500,742792042 WURTH,M:\DataSheet\f5adac60-a4b6-11ee-96f7-f8bc12505841.pdf,f5adac60-a4b6-11ee-96f7-f8bc12505841
MF-NSMF035-2,BOURNS,8536302000,MF-NSMF035-2 BOURNS,M:\DataSheet\de9b21d2-a3ca-11ee-96f7-f8bc12505841.pdf,de9b21d2-a3ca-11ee-96f7-f8bc12505841
MCP16301T-I/CHY,MICROCHIP TECHNOLOGY,8542399010,MCP16301T-I/CHY MICROCHIP TECHNOLOGY,M:\DataSheet\2850e836-c3e5-11ed-96ed-f8bc12505841.pdf,2850e836-c3e5-11ed-96ed-f8bc12505841
X3C30F1-20S,ANAREN,8517790009,X3C30F1-20S ANAREN,M:\DataSheet\b4920e6a-2392-11ed-96e5-f8bc12505841.pdf,b4920e6a-2392-11ed-96e5-f8bc12505841
MSP430F249MPMEP,TEXAS INSTRUMENTS,8542319010,MSP430F249MPMEP TEXAS INSTRUMENTS,M:\DataSheet\46006713-81f8-11ee-96f6-f8bc12505841.pdf,46006713-81f8-11ee-96f6-f8bc12505841
MMBZ5V6ALT1G,ON SEMICONDUCTOR,8541100009,MMBZ5V6ALT1G ON SEMICONDUCTOR,M:\DataSheet\ddf361df-bdbe-11e9-ad28-005056010eff.docx,ddf361df-bdbe-11e9-ad28-005056010eff
CL05A105KQ3LNNC,SAMSUNG,8532240000,CL05A105KQ3LNNC SAMSUNG,M:\DataSheet\25b71b5e-1a0e-11ed-96e5-f8bc12505841.pdf,25b71b5e-1a0e-11ed-96e5-f8bc12505841
LTC4367HMS8#TRPBF,ANALOG DEVICES,8542399010,LTC4367HMS8#TRPBF ANALOG DEVICES,M:\DataSheet\ce147819-afc0-11ee-96f7-f8bc12505841.pdf,ce147819-afc0-11ee-96f7-f8bc12505841
RC0402FR-078K87L,YAGEO,8533100000,RC0402FR-078K87L YAGEO,M:\DataSheet\7c992268-e068-11ee-96f7-f8bc12505841.pdf,7c992268-e068-11ee-96f7-f8bc12505841
DS125DF111SQ,TEXAS INSTRUMENTS,8542399010,DS125DF111SQ TEXAS INSTRUMENTS,M:\DataSheet\3af6a4f7-afc1-11ee-96f7-f8bc12505841.pdf,3af6a4f7-afc1-11ee-96f7-f8bc12505841
